,Date
4584,2022-03-17
4585,2022-03-17
4586,2022-03-17
4587,2022-03-17
4588,2022-03-17
4589,2022-03-17
4590,2022-03-17
4591,2022-03-17
4592,2022-03-17
4593,2022-03-17
4594,2022-03-17
4595,2022-03-17
4596,2022-03-17
4597,2022-03-17
4598,2022-03-17
4599,2022-03-17
4600,2022-03-17
4601,2022-03-17
4602,2022-03-17
4603,2022-03-17
4604,2022-03-17
4605,2022-03-17
4606,2022-03-17
4607,2022-03-17
4608,2022-03-16
4609,2022-03-16
4610,2022-03-16
4611,2022-03-16
4612,2022-03-16
4613,2022-03-16
4614,2022-03-16
4615,2022-03-16
4616,2022-03-16
4617,2022-03-16
4618,2022-03-16
4619,2022-03-16
4620,2022-03-16
4621,2022-03-16
4622,2022-03-16
4623,2022-03-16
4624,2022-03-16
4625,2022-03-16
4626,2022-03-16
4627,2022-03-16
4628,2022-03-16
4629,2022-03-16
4630,2022-03-16
4631,2022-03-16
4632,2022-03-16
4633,2022-03-16
4634,2022-03-16
4635,2022-03-16
4636,2022-03-16
4637,2022-03-16
4638,2022-03-16
4639,2022-03-16
4640,2022-03-16
4641,2022-03-16
4642,2022-03-16
4643,2022-03-16
4644,2022-03-16
4645,2022-03-16
4646,2022-03-16
4647,2022-03-15
4648,2022-03-15
4649,2022-03-15
4650,2022-03-15
4651,2022-03-15
4652,2022-03-15
4653,2022-03-15
4654,2022-03-15
4655,2022-03-15
4656,2022-03-15
4657,2022-03-15
4658,2022-03-15
4659,2022-03-15
4660,2022-03-15
4661,2022-03-15
4662,2022-03-15
4663,2022-03-15
4664,2022-03-15
4665,2022-03-15
4666,2022-03-14
4667,2022-03-14
4668,2022-03-14
4669,2022-03-14
4670,2022-03-14
4671,2022-03-14
4672,2022-03-14
4673,2022-03-14
4674,2022-03-14
4675,2022-03-14
4676,2022-03-14
4677,2022-03-14
4678,2022-03-14
4679,2022-03-14
4680,2022-03-14
4681,2022-03-14
4682,2022-03-14
4683,2022-03-14
4684,2022-03-14
4685,2022-03-14
4686,2022-03-14
4687,2022-03-14
4688,2022-03-14
4689,2022-03-14
4690,2022-03-14
4691,2022-03-14
4692,2022-03-14
4693,2022-03-14
4694,2022-03-14
4695,2022-03-14
4696,2022-03-14
4697,2022-03-14
4698,2022-03-14
4699,2022-03-14
4700,2022-03-14
4701,2022-03-14
4702,2022-03-14
4703,2022-03-14
4704,2022-03-13
4705,2022-03-13
4706,2022-03-13
4707,2022-03-13
4708,2022-03-13
4709,2022-03-13
4710,2022-03-13
4711,2022-03-13
4712,2022-03-13
4713,2022-03-13
4714,2022-03-13
4715,2022-03-13
4716,2022-03-13
4717,2022-03-13
4718,2022-03-13
4719,2022-03-13
4720,2022-03-13
4721,2022-03-13
4722,2022-03-13
4723,2022-03-13
4724,2022-03-13
4725,2022-03-13
4726,2022-03-13
4727,2022-03-13
4728,2022-03-13
4729,2022-03-13
4730,2022-03-13
4731,2022-03-12
4732,2022-03-12
4733,2022-03-12
4734,2022-03-12
4735,2022-03-12
4736,2022-03-12
4737,2022-03-12
4738,2022-03-12
4739,2022-03-12
4740,2022-03-12
4741,2022-03-12
4742,2022-03-12
4743,2022-03-12
4744,2022-03-12
4745,2022-03-12
4746,2022-03-12
4747,2022-03-12
4748,2022-03-12
4749,2022-03-12
4750,2022-03-12
4751,2022-03-12
4752,2022-03-12
4753,2022-03-12
4754,2022-03-12
4755,2022-03-12
4756,2022-03-12
4757,2022-03-12
4758,2022-03-12
4759,2022-03-12
4760,2022-03-12
4761,2022-03-12
4762,2022-03-12
4763,2022-03-12
4764,2022-03-12
4765,2022-03-11
4766,2022-03-11
4767,2022-03-11
4768,2022-03-11
4769,2022-03-11
4770,2022-03-11
4771,2022-03-11
4772,2022-03-11
4773,2022-03-11
4774,2022-03-11
4775,2022-03-11
4776,2022-03-11
4777,2022-03-11
4778,2022-03-11
4779,2022-03-11
4780,2022-03-11
4781,2022-03-11
4782,2022-03-11
4783,2022-03-11
4784,2022-03-11
4785,2022-03-11
4786,2022-03-11
4787,2022-03-11
4788,2022-03-11
4789,2022-03-11
4790,2022-03-11
4791,2022-03-10
4792,2022-03-10
4793,2022-03-10
4794,2022-03-10
4795,2022-03-10
4796,2022-03-10
4797,2022-03-10
4798,2022-03-10
4799,2022-03-10
4800,2022-03-10
4801,2022-03-10
4802,2022-03-10
4803,2022-03-10
4804,2022-03-10
4805,2022-03-10
4806,2022-03-10
4807,2022-03-10
4808,2022-03-10
4809,2022-03-10
4810,2022-03-10
4811,2022-03-10
4812,2022-03-10
4813,2022-03-10
4814,2022-03-10
4815,2022-03-10
4816,2022-03-10
4817,2022-03-09
4818,2022-03-09
4819,2022-03-09
4820,2022-03-09
4821,2022-03-09
4822,2022-03-09
4823,2022-03-09
4824,2022-03-09
4825,2022-03-09
4826,2022-03-09
4827,2022-03-09
4828,2022-03-09
4829,2022-03-09
4830,2022-03-09
4831,2022-03-09
4832,2022-03-09
4833,2022-03-09
4834,2022-03-09
4835,2022-03-09
4836,2022-03-09
4837,2022-03-09
4838,2022-03-09
4839,2022-03-09
4840,2022-03-09
4841,2022-03-09
4842,2022-03-09
4843,2022-03-09
4844,2022-03-09
4845,2022-03-09
4846,2022-03-09
4847,2022-03-09
4848,2022-03-09
4849,2022-03-09
4850,2022-03-09
4851,2022-03-09
4852,2022-03-09
4853,2022-03-09
4854,2022-03-09
4855,2022-03-08
4856,2022-03-08
4857,2022-03-08
4858,2022-03-08
4859,2022-03-08
4860,2022-03-08
4861,2022-03-08
4862,2022-03-08
4863,2022-03-08
4864,2022-03-08
4865,2022-03-08
4866,2022-03-08
4867,2022-03-08
4868,2022-03-08
4869,2022-03-08
4870,2022-03-08
4871,2022-03-08
4872,2022-03-08
4873,2022-03-08
4874,2022-03-08
4875,2022-03-08
4876,2022-03-08
4877,2022-03-08
4878,2022-03-08
4879,2022-03-08
4880,2022-03-08
4881,2022-03-08
4882,2022-03-08
4883,2022-03-08
4884,2022-03-08
4885,2022-03-08
4886,2022-03-07
4887,2022-03-07
4888,2022-03-07
4889,2022-03-07
4890,2022-03-07
4891,2022-03-07
4892,2022-03-07
4893,2022-03-07
4894,2022-03-07
4895,2022-03-07
4896,2022-03-06
4897,2022-03-06
4898,2022-03-06
4899,2022-03-06
4900,2022-03-06
4901,2022-03-06
4902,2022-03-06
4903,2022-03-06
4904,2022-03-06
4905,2022-03-06
4906,2022-03-06
4907,2022-03-06
4908,2022-03-06
4909,2022-03-06
4910,2022-03-06
4911,2022-03-06
4912,2022-03-06
4913,2022-03-06
4914,2022-03-06
4915,2022-03-06
4916,2022-03-06
4917,2022-03-06
4918,2022-03-06
4919,2022-03-06
4920,2022-03-06
4921,2022-03-05
4922,2022-03-05
4923,2022-03-05
4924,2022-03-05
4925,2022-03-05
4926,2022-03-05
4927,2022-03-05
4928,2022-03-05
4929,2022-03-05
4930,2022-03-05
4931,2022-03-05
4932,2022-03-05
4933,2022-03-05
4934,2022-03-05
4935,2022-03-05
4936,2022-03-05
4937,2022-03-05
4938,2022-03-05
4939,2022-03-05
4940,2022-03-05
4941,2022-03-05
4942,2022-03-05
4943,2022-03-05
4944,2022-03-05
4945,2022-03-05
4946,2022-03-05
4947,2022-03-05
4948,2022-03-05
4949,2022-03-05
4950,2022-03-05
4951,2022-03-05
4952,2022-03-05
4953,2022-03-05
4954,2022-03-05
4955,2022-03-05
4956,2022-03-05
4957,2022-03-05
4958,2022-03-05
4959,2022-03-05
4960,2022-03-05
4961,2022-03-05
4962,2022-03-05
4963,2022-03-05
4964,2022-03-05
4965,2022-03-05
4966,2022-03-04
4967,2022-03-04
4968,2022-03-04
4969,2022-03-04
4970,2022-03-04
4971,2022-03-04
4972,2022-03-04
4973,2022-03-04
4974,2022-03-04
4975,2022-03-04
4976,2022-03-04
4977,2022-03-04
4978,2022-03-04
4979,2022-03-04
4980,2022-03-04
4981,2022-03-04
4982,2022-03-04
4983,2022-03-04
4984,2022-03-04
4985,2022-03-04
4986,2022-03-04
4987,2022-03-04
4988,2022-03-04
4989,2022-03-04
4990,2022-03-04
4991,2022-03-04
4992,2022-03-04
4993,2022-03-04
4994,2022-03-04
4995,2022-03-04
4996,2022-03-04
4997,2022-03-04
4998,2022-03-04
4999,2022-03-04
5000,2022-03-04
5001,2022-03-04
5002,2022-03-04
5003,2022-03-04
5004,2022-03-04
5005,2022-03-04
5006,2022-03-04
5007,2022-03-04
5008,2022-03-03
5009,2022-03-03
5010,2022-03-03
5011,2022-03-03
5012,2022-03-03
5013,2022-03-03
5014,2022-03-03
5015,2022-03-03
5016,2022-03-03
5017,2022-03-03
5018,2022-03-03
5019,2022-03-03
5020,2022-03-03
5021,2022-03-03
5022,2022-03-03
5023,2022-03-03
5024,2022-03-03
5025,2022-03-03
5026,2022-03-03
5027,2022-03-03
5028,2022-03-03
5029,2022-03-03
5030,2022-03-03
5031,2022-03-03
5032,2022-03-03
5033,2022-03-03
5034,2022-03-03
5035,2022-03-03
5036,2022-03-03
5037,2022-03-03
5038,2022-03-02
5039,2022-03-02
5040,2022-03-02
5041,2022-03-02
5042,2022-03-02
5043,2022-03-02
5044,2022-03-02
5045,2022-03-02
5046,2022-03-02
5047,2022-03-02
5048,2022-03-02
5049,2022-03-02
5050,2022-03-02
5051,2022-03-02
5052,2022-03-02
5053,2022-03-02
5054,2022-03-02
5055,2022-03-02
5056,2022-03-02
5057,2022-03-02
5058,2022-03-02
5059,2022-03-02
5060,2022-03-02
5061,2022-03-01
5062,2022-03-01
5063,2022-03-01
5064,2022-03-01
5065,2022-03-01
5066,2022-03-01
5067,2022-03-01
5068,2022-03-01
5069,2022-03-01
5070,2022-03-01
5071,2022-03-01
5072,2022-03-01
5073,2022-03-01
5074,2022-03-01
5075,2022-03-01
5076,2022-03-01
5077,2022-03-01
5078,2022-03-01
5079,2022-03-01
5080,2022-03-01
5081,2022-03-01
5082,2022-03-01
5083,2022-03-01
5084,2022-03-01
5085,2022-03-01
5086,2022-03-01
5087,2022-03-01
5088,2022-03-01
5089,2022-03-01
5090,2022-03-01
5091,2022-03-01
5092,2022-02-28
5093,2022-02-28
5094,2022-02-28
5095,2022-02-28
5096,2022-02-28
5097,2022-02-28
5098,2022-02-28
5099,2022-02-28
5100,2022-02-28
5101,2022-02-28
5102,2022-02-28
5103,2022-02-28
5104,2022-02-28
5105,2022-02-28
5106,2022-02-28
5107,2022-02-28
5108,2022-02-28
5109,2022-02-28
5110,2022-02-28
5111,2022-02-28
5112,2022-02-28
5113,2022-02-27
5114,2022-02-27
5115,2022-02-27
5116,2022-02-27
5117,2022-02-27
5118,2022-02-27
5119,2022-02-27
5120,2022-02-27
5121,2022-02-27
5122,2022-02-27
5123,2022-02-27
5124,2022-02-27
5125,2022-02-27
5126,2022-02-27
5127,2022-02-27
5128,2022-02-27
5129,2022-02-27
5130,2022-02-27
5131,2022-02-27
5132,2022-02-27
5133,2022-02-27
5134,2022-02-27
5135,2022-02-27
5136,2022-02-27
5137,2022-02-27
5138,2022-02-27
5139,2022-02-27
5140,2022-02-27
5141,2022-02-27
5142,2022-02-27
5143,2022-02-27
5144,2022-02-26
5145,2022-02-26
5146,2022-02-26
5147,2022-02-26
5148,2022-02-26
5149,2022-02-26
5150,2022-02-26
5151,2022-02-26
5152,2022-02-26
5153,2022-02-26
5154,2022-02-26
5155,2022-02-26
5156,2022-02-26
5157,2022-02-26
5158,2022-02-26
5159,2022-02-26
5160,2022-02-26
5161,2022-02-26
5162,2022-02-26
5163,2022-02-26
5164,2022-02-26
5165,2022-02-26
5166,2022-02-26
5167,2022-02-26
5168,2022-02-26
5169,2022-02-26
5170,2022-02-26
5171,2022-02-26
5172,2022-02-26
5173,2022-02-26
5174,2022-02-26
5175,2022-02-26
5176,2022-02-26
5177,2022-02-26
5178,2022-02-26
5179,2022-02-26
5180,2022-02-26
5181,2022-02-26
5182,2022-02-26
5183,2022-02-26
5184,2022-02-26
5185,2022-02-26
5186,2022-02-25
5187,2022-02-25
5188,2022-02-25
5189,2022-02-25
5190,2022-02-25
5191,2022-02-25
5192,2022-02-25
5193,2022-02-25
5194,2022-02-25
5195,2022-02-25
5196,2022-02-25
5197,2022-02-25
5198,2022-02-25
5199,2022-02-25
5200,2022-02-25
5201,2022-02-25
5202,2022-02-25
5203,2022-02-25
5204,2022-02-25
5205,2022-02-25
5206,2022-02-25
5207,2022-02-25
5208,2022-02-25
5209,2022-02-25
5210,2022-02-25
5211,2022-02-25
5212,2022-02-25
5213,2022-02-25
5214,2022-02-25
5215,2022-02-25
5216,2022-02-25
5217,2022-02-24
5218,2022-02-24
5219,2022-02-24
5220,2022-02-24
5221,2022-02-24
5222,2022-02-24
5223,2022-02-24
5224,2022-02-24
5225,2022-02-24
5226,2022-02-24
5227,2022-02-24
5228,2022-02-24
5229,2022-02-24
5230,2022-02-24
5231,2022-02-24
5232,2022-02-24
5233,2022-02-24
5234,2022-02-24
5235,2022-02-24
5236,2022-02-24
5237,2022-02-24
5238,2022-02-24
5239,2022-02-24
5240,2022-02-24
5241,2022-02-24
5242,2022-02-24
5243,2022-02-23
5244,2022-02-23
5245,2022-02-23
5246,2022-02-23
5247,2022-02-23
5248,2022-02-23
5249,2022-02-23
5250,2022-02-23
5251,2022-02-23
5252,2022-02-23
5253,2022-02-23
5254,2022-02-23
5255,2022-02-23
5256,2022-02-23
5257,2022-02-23
5258,2022-02-23
5259,2022-02-23
5260,2022-02-23
5261,2022-02-23
5262,2022-02-23
5263,2022-02-23
5264,2022-02-23
5265,2022-02-23
5266,2022-02-23
5267,2022-02-23
5268,2022-02-23
5269,2022-02-23
5270,2022-02-23
5271,2022-02-22
5272,2022-02-22
5273,2022-02-22
5274,2022-02-22
5275,2022-02-22
5276,2022-02-22
5277,2022-02-22
5278,2022-02-22
5279,2022-02-22
5280,2022-02-22
5281,2022-02-22
5282,2022-02-22
5283,2022-02-22
5284,2022-02-22
5285,2022-02-22
5286,2022-02-22
5287,2022-02-22
5288,2022-02-22
5289,2022-02-22
5290,2022-02-22
5291,2022-02-22
5292,2022-02-22
5293,2022-02-22
5294,2022-02-22
5295,2022-02-22
5296,2022-02-22
5297,2022-02-22
5298,2022-02-22
5299,2022-02-22
5300,2022-02-22
5301,2022-02-22
5302,2022-02-22
5303,2022-02-22
5304,2022-02-21
5305,2022-02-21
5306,2022-02-21
5307,2022-02-21
5308,2022-02-21
5309,2022-02-21
5310,2022-02-21
5311,2022-02-21
5312,2022-02-21
5313,2022-02-21
5314,2022-02-21
5315,2022-02-21
5316,2022-02-21
5317,2022-02-21
5318,2022-02-21
5319,2022-02-21
5320,2022-02-21
5321,2022-02-21
5322,2022-02-21
5323,2022-02-21
5324,2022-02-21
5325,2022-02-20
5326,2022-02-20
5327,2022-02-20
5328,2022-02-20
5329,2022-02-20
5330,2022-02-20
5331,2022-02-20
5332,2022-02-20
5333,2022-02-20
5334,2022-02-20
5335,2022-02-20
5336,2022-02-20
5337,2022-02-20
5338,2022-02-20
5339,2022-02-20
5340,2022-02-20
5341,2022-02-20
5342,2022-02-20
5343,2022-02-20
5344,2022-02-20
5345,2022-02-20
5346,2022-02-20
5347,2022-02-20
5348,2022-02-20
5349,2022-02-20
5350,2022-02-20
5351,2022-02-20
5352,2022-02-20
5353,2022-02-20
5354,2022-02-20
5355,2022-02-20
5356,2022-02-20
5357,2022-02-20
5358,2022-02-19
5359,2022-02-19
5360,2022-02-19
5361,2022-02-19
5362,2022-02-19
5363,2022-02-19
5364,2022-02-19
5365,2022-02-19
5366,2022-02-19
5367,2022-02-19
5368,2022-02-19
5369,2022-02-19
5370,2022-02-19
5371,2022-02-19
5372,2022-02-19
5373,2022-02-19
5374,2022-02-19
5375,2022-02-19
5376,2022-02-19
5377,2022-02-19
5378,2022-02-19
5379,2022-02-19
5380,2022-02-19
5381,2022-02-19
5382,2022-02-19
5383,2022-02-19
5384,2022-02-19
5385,2022-02-19
5386,2022-02-19
5387,2022-02-19
5388,2022-02-19
5389,2022-02-19
5390,2022-02-19
5391,2022-02-19
5392,2022-02-19
5393,2022-02-19
5394,2022-02-19
5395,2022-02-19
5396,2022-02-19
5397,2022-02-19
5398,2022-02-19
5399,2022-02-19
5400,2022-02-19
5401,2022-02-19
5402,2022-02-19
5403,2022-02-19
5404,2022-02-19
5405,2022-02-19
5406,2022-02-18
5407,2022-02-18
5408,2022-02-18
5409,2022-02-18
5410,2022-02-18
5411,2022-02-18
5412,2022-02-18
5413,2022-02-18
5414,2022-02-18
5415,2022-02-18
5416,2022-02-18
5417,2022-02-18
5418,2022-02-18
5419,2022-02-18
5420,2022-02-18
5421,2022-02-18
5422,2022-02-18
5423,2022-02-18
5424,2022-02-18
5425,2022-02-18
5426,2022-02-18
5427,2022-02-18
5428,2022-02-18
5429,2022-02-18
5430,2022-02-18
5431,2022-02-18
5432,2022-02-18
5433,2022-02-18
5434,2022-02-18
5435,2022-02-18
5436,2022-02-18
5437,2022-02-18
5438,2022-02-18
5439,2022-02-17
5440,2022-02-17
5441,2022-02-17
5442,2022-02-17
5443,2022-02-17
5444,2022-02-17
5445,2022-02-17
5446,2022-02-17
5447,2022-02-17
5448,2022-02-17
5449,2022-02-17
5450,2022-02-17
5451,2022-02-17
5452,2022-02-17
5453,2022-02-17
5454,2022-02-17
5455,2022-02-17
5456,2022-02-17
5457,2022-02-17
5458,2022-02-17
5459,2022-02-17
5460,2022-02-17
5461,2022-02-17
5462,2022-02-17
5463,2022-02-17
5464,2022-02-17
5465,2022-02-17
5466,2022-02-17
5467,2022-02-17
5468,2022-02-17
5469,2022-02-17
5470,2022-02-17
5471,2022-02-17
5472,2022-02-17
5473,2022-02-17
5474,2022-02-17
5475,2022-02-17
5476,2022-02-17
5477,2022-02-17
5478,2022-02-17
5479,2022-02-17
5480,2022-02-17
5481,2022-02-17
5482,2022-02-17
5483,2022-02-17
5484,2022-02-17
5485,2022-02-16
5486,2022-02-16
5487,2022-02-16
5488,2022-02-16
5489,2022-02-16
5490,2022-02-16
5491,2022-02-16
5492,2022-02-16
5493,2022-02-16
5494,2022-02-16
5495,2022-02-16
5496,2022-02-16
5497,2022-02-16
5498,2022-02-16
5499,2022-02-16
5500,2022-02-16
5501,2022-02-16
5502,2022-02-16
5503,2022-02-16
5504,2022-02-16
5505,2022-02-16
5506,2022-02-16
5507,2022-02-16
5508,2022-02-16
5509,2022-02-16
5510,2022-02-16
5511,2022-02-16
5512,2022-02-16
5513,2022-02-16
5514,2022-02-16
5515,2022-02-16
5516,2022-02-16
5517,2022-02-16
5518,2022-02-16
5519,2022-02-16
5520,2022-02-16
5521,2022-02-16
5522,2022-02-16
5523,2022-02-16
5524,2022-02-16
5525,2022-02-16
5526,2022-02-16
5527,2022-02-16
5528,2022-02-16
5529,2022-02-16
5530,2022-02-16
5531,2022-02-16
5532,2022-02-16
5533,2022-02-15
5534,2022-02-15
5535,2022-02-15
5536,2022-02-15
5537,2022-02-15
5538,2022-02-15
5539,2022-02-15
5540,2022-02-15
5541,2022-02-15
5542,2022-02-15
5543,2022-02-15
5544,2022-02-15
5545,2022-02-15
5546,2022-02-15
5547,2022-02-15
5548,2022-02-15
5549,2022-02-15
5550,2022-02-15
5551,2022-02-15
5552,2022-02-15
5553,2022-02-15
5554,2022-02-15
5555,2022-02-15
5556,2022-02-15
5557,2022-02-15
5558,2022-02-15
5559,2022-02-15
5560,2022-02-15
5561,2022-02-15
5562,2022-02-15
5563,2022-02-15
5564,2022-02-14
5565,2022-02-14
5566,2022-02-14
5567,2022-02-14
5568,2022-02-14
5569,2022-02-14
5570,2022-02-14
5571,2022-02-14
5572,2022-02-14
5573,2022-02-14
5574,2022-02-14
5575,2022-02-14
5576,2022-02-14
5577,2022-02-14
5578,2022-02-14
5579,2022-02-14
5580,2022-02-14
5581,2022-02-14
5582,2022-02-14
5583,2022-02-14
5584,2022-02-14
5585,2022-02-14
5586,2022-02-14
5587,2022-02-14
5588,2022-02-14
5589,2022-02-14
5590,2022-02-14
5591,2022-02-14
5592,2022-02-14
5593,2022-02-14
5594,2022-02-14
5595,2022-02-14
5596,2022-02-14
5597,2022-02-14
5598,2022-02-14
5599,2022-02-14
5600,2022-02-14
5601,2022-02-14
5602,2022-02-14
5603,2022-02-14
5604,2022-02-14
5605,2022-02-14
5606,2022-02-14
5607,2022-02-14
5608,2022-02-14
5609,2022-02-13
5610,2022-02-13
5611,2022-02-13
5612,2022-02-13
5613,2022-02-13
5614,2022-02-13
5615,2022-02-13
5616,2022-02-13
5617,2022-02-13
5618,2022-02-13
5619,2022-02-13
5620,2022-02-13
5621,2022-02-13
5622,2022-02-13
5623,2022-02-13
5624,2022-02-13
5625,2022-02-13
5626,2022-02-13
5627,2022-02-13
5628,2022-02-13
5629,2022-02-13
5630,2022-02-13
5631,2022-02-13
5632,2022-02-13
5633,2022-02-13
5634,2022-02-13
5635,2022-02-13
5636,2022-02-13
5637,2022-02-13
5638,2022-02-13
5639,2022-02-13
5640,2022-02-13
5641,2022-02-13
5642,2022-02-13
5643,2022-02-13
5644,2022-02-13
5645,2022-02-13
5646,2022-02-13
5647,2022-02-13
5648,2022-02-12
5649,2022-02-12
5650,2022-02-12
5651,2022-02-12
5652,2022-02-12
5653,2022-02-12
5654,2022-02-12
5655,2022-02-12
5656,2022-02-12
5657,2022-02-12
5658,2022-02-12
5659,2022-02-12
5660,2022-02-12
5661,2022-02-12
5662,2022-02-12
5663,2022-02-12
5664,2022-02-12
5665,2022-02-12
5666,2022-02-12
5667,2022-02-12
5668,2022-02-12
5669,2022-02-12
5670,2022-02-12
5671,2022-02-12
5672,2022-02-12
5673,2022-02-12
5674,2022-02-12
5675,2022-02-12
5676,2022-02-12
5677,2022-02-12
5678,2022-02-12
5679,2022-02-12
5680,2022-02-12
5681,2022-02-12
5682,2022-02-12
5683,2022-02-12
5684,2022-02-12
5685,2022-02-12
5686,2022-02-12
5687,2022-02-11
5688,2022-02-11
5689,2022-02-11
5690,2022-02-11
5691,2022-02-11
5692,2022-02-11
5693,2022-02-11
5694,2022-02-11
5695,2022-02-11
5696,2022-02-11
5697,2022-02-11
5698,2022-02-11
5699,2022-02-11
5700,2022-02-11
5701,2022-02-11
5702,2022-02-11
5703,2022-02-11
5704,2022-02-11
5705,2022-02-11
5706,2022-02-11
5707,2022-02-11
5708,2022-02-11
5709,2022-02-11
5710,2022-02-11
5711,2022-02-11
5712,2022-02-11
5713,2022-02-11
5714,2022-02-11
5715,2022-02-11
5716,2022-02-11
5717,2022-02-11
5718,2022-02-11
5719,2022-02-11
5720,2022-02-11
5721,2022-02-11
5722,2022-02-11
5723,2022-02-11
5724,2022-02-11
5725,2022-02-11
5726,2022-02-11
5727,2022-02-11
5728,2022-02-11
5729,2022-02-11
5730,2022-02-11
5731,2022-02-11
5732,2022-02-11
5733,2022-02-11
5734,2022-02-11
5735,2022-02-11
5736,2022-02-11
5737,2022-02-11
5738,2022-02-11
5739,2022-02-11
5740,2022-02-11
5741,2022-02-11
5742,2022-02-11
5743,2022-02-11
5744,2022-02-11
5745,2022-02-11
5746,2022-02-11
5747,2022-02-10
5748,2022-02-10
5749,2022-02-10
5750,2022-02-10
5751,2022-02-10
5752,2022-02-10
5753,2022-02-10
5754,2022-02-10
5755,2022-02-10
5756,2022-02-10
5757,2022-02-10
5758,2022-02-10
5759,2022-02-10
5760,2022-02-10
5761,2022-02-10
5762,2022-02-10
5763,2022-02-10
5764,2022-02-10
5765,2022-02-10
5766,2022-02-10
5767,2022-02-10
5768,2022-02-10
5769,2022-02-10
5770,2022-02-10
5771,2022-02-10
5772,2022-02-10
5773,2022-02-10
5774,2022-02-10
5775,2022-02-10
5776,2022-02-10
5777,2022-02-10
5778,2022-02-10
5779,2022-02-10
5780,2022-02-10
5781,2022-02-10
5782,2022-02-10
5783,2022-02-10
5784,2022-02-10
5785,2022-02-10
5786,2022-02-10
5787,2022-02-10
5788,2022-02-10
5789,2022-02-10
5790,2022-02-10
5791,2022-02-10
5792,2022-02-10
5793,2022-02-10
5794,2022-02-09
5795,2022-02-09
5796,2022-02-09
5797,2022-02-09
5798,2022-02-09
5799,2022-02-09
5800,2022-02-09
5801,2022-02-09
5802,2022-02-09
5803,2022-02-09
5804,2022-02-09
5805,2022-02-09
5806,2022-02-09
5807,2022-02-09
5808,2022-02-09
5809,2022-02-09
5810,2022-02-09
5811,2022-02-09
5812,2022-02-09
5813,2022-02-09
5814,2022-02-09
5815,2022-02-09
5816,2022-02-09
5817,2022-02-09
5818,2022-02-09
5819,2022-02-09
5820,2022-02-09
5821,2022-02-09
5822,2022-02-09
5823,2022-02-09
5824,2022-02-09
5825,2022-02-09
5826,2022-02-09
5827,2022-02-09
5828,2022-02-09
5829,2022-02-09
5830,2022-02-09
5831,2022-02-09
5832,2022-02-09
5833,2022-02-09
5834,2022-02-09
5835,2022-02-09
5836,2022-02-09
5837,2022-02-09
5838,2022-02-09
5839,2022-02-09
5840,2022-02-09
5841,2022-02-09
5842,2022-02-09
5843,2022-02-08
5844,2022-02-08
5845,2022-02-08
5846,2022-02-08
5847,2022-02-08
5848,2022-02-08
5849,2022-02-08
5850,2022-02-08
5851,2022-02-08
5852,2022-02-08
5853,2022-02-08
5854,2022-02-08
5855,2022-02-08
5856,2022-02-08
5857,2022-02-08
5858,2022-02-08
5859,2022-02-08
5860,2022-02-08
5861,2022-02-08
5862,2022-02-08
5863,2022-02-08
5864,2022-02-08
5865,2022-02-08
5866,2022-02-08
5867,2022-02-08
5868,2022-02-08
5869,2022-02-08
5870,2022-02-08
5871,2022-02-08
5872,2022-02-08
5873,2022-02-08
5874,2022-02-08
5875,2022-02-08
5876,2022-02-08
5877,2022-02-08
5878,2022-02-08
5879,2022-02-08
5880,2022-02-07
5881,2022-02-07
5882,2022-02-07
5883,2022-02-07
5884,2022-02-07
5885,2022-02-07
5886,2022-02-07
5887,2022-02-07
5888,2022-02-07
5889,2022-02-07
5890,2022-02-07
5891,2022-02-07
5892,2022-02-07
5893,2022-02-07
5894,2022-02-07
5895,2022-02-07
5896,2022-02-07
5897,2022-02-07
5898,2022-02-07
5899,2022-02-07
5900,2022-02-07
5901,2022-02-07
5902,2022-02-07
5903,2022-02-07
5904,2022-02-07
5905,2022-02-07
5906,2022-02-07
5907,2022-02-07
5908,2022-02-07
5909,2022-02-07
5910,2022-02-07
5911,2022-02-07
5912,2022-02-07
5913,2022-02-07
5914,2022-02-07
5915,2022-02-07
5916,2022-02-06
5917,2022-02-06
5918,2022-02-06
5919,2022-02-06
5920,2022-02-06
5921,2022-02-06
5922,2022-02-06
5923,2022-02-06
5924,2022-02-06
5925,2022-02-06
5926,2022-02-06
5927,2022-02-06
5928,2022-02-06
5929,2022-02-06
5930,2022-02-06
5931,2022-02-06
5932,2022-02-06
5933,2022-02-06
5934,2022-02-06
5935,2022-02-06
5936,2022-02-06
5937,2022-02-06
5938,2022-02-06
5939,2022-02-06
5940,2022-02-06
5941,2022-02-06
5942,2022-02-06
5943,2022-02-06
5944,2022-02-06
5945,2022-02-06
5946,2022-02-06
5947,2022-02-06
5948,2022-02-06
5949,2022-02-06
5950,2022-02-06
5951,2022-02-06
5952,2022-02-06
5953,2022-02-06
5954,2022-02-06
5955,2022-02-06
5956,2022-02-06
5957,2022-02-06
5958,2022-02-06
5959,2022-02-06
5960,2022-02-05
5961,2022-02-05
5962,2022-02-05
5963,2022-02-05
5964,2022-02-05
5965,2022-02-05
5966,2022-02-05
5967,2022-02-05
5968,2022-02-05
5969,2022-02-05
5970,2022-02-05
5971,2022-02-05
5972,2022-02-05
5973,2022-02-05
5974,2022-02-05
5975,2022-02-05
5976,2022-02-05
5977,2022-02-05
5978,2022-02-05
5979,2022-02-05
5980,2022-02-05
5981,2022-02-05
5982,2022-02-05
