date,star,text
2022-05-22,4,일단 비주얼이 한몫하네요
2022-04-27,5,너무이뿌용ㅎㅎ맛잇게머거볼게욘 ㅎㅎ
2022-05-16,5,선물하려고샀어요좋아하셔서 좋아요
2022-05-11,2,기대이하였습니다 생각보단 향이 별로입니다
2022-04-29,5,부모님이 좋아하시넉요
2022-04-29,5,선물했는데 이쁘데요
2022-04-20,5,금이있어서 고급진 느낌 ㅎㅎ근데 사이즈는 조금 작아요 ㄹㅎ
2022-04-18,5,선물받은 지인들이 너무 좋아해요
2022-04-08,5,포장상태와 배송만으로 별점책정했습니다맛은 신랑과  한잔후  후기올릴께요
2022-04-18,5,선물받은 사람이 너무 좋아해요
2022-05-12,5,너무 예비장인어른이 좋아 해주셨어요
2022-05-10,5,어버이날 선물로 아버지께 선물하니까 너무 좋아하셨어요
2022-04-19,5,선물용으로 최고인듯어르신 선물로 드렸더니 친구분들이랑 재밌었다고 좋아하시고 인삼주라고 두번좋아하셨습니다
2022-04-29,5,부모님이 너무 좋아하시고 맛있다고 하셔서 작년에 이어 요번년도 드렸어요 ㅎㅎ 이쁘고 맛남
2022-05-06,4,금가루 덕분에 불빛 쏴가며 즐겼습니다달큰하니 부드럽게 넘어가네요
2022-03-27,5,포장도 꼼꼼 선물할 수 있게 종이백까지 약주 안 좋아하는 부모님이 맛있다고 금세 다 드심 보는 맛 먹는 맛 둘 다 만족입니다
2022-03-24,5,선물용이라 아직 마시지 못하고 포장온 그대로인데 받으시는분이 좋아하시면 좋겠어요 후기가 좋아서 기대합니다 포장 너무 잘해서 왔어요 감사해용
2022-04-15,5,빠른배송 감사합니다
2022-04-07,5,선물로 보냈는데 좋아합니다 탁월한 선택이었던것 같네요
2022-04-26,5,선물용으로 구매하고 아직 드셔보시진 않았다고 했는데 엄청 좋아해주셔서 만족합니다저도 먹어보고싶네요ㅋ
2022-04-20,5,선물했는데 좋아하세요
2022-05-07,5,선물 받은 사람이 좋아해요
2022-04-19,5,축하주로 가져갔는데 반응이 엄청 좋았어요도수가 세서 맛이 좀 강했지만 좋아요
2022-04-15,5,아직안먹어봣는데 넘 이쁨
2022-05-07,5,아주아주 만족합니다
2022-05-06,5,부드럽게 잘 마셨어요
2022-04-09,5,매우 만족 스럽습니다
2022-04-17,4,선물용으로 싼거라 사진은 없지만 받으신분이 너무 맘에 들어하셨어요
